,Bus_num,Line,Busstop_id,Busstop_name,Lon,Lat,Arrived,Expected,Delay [min]
15873,1000,213,"2038,04",Piechurów 04,21.1608,52.210315,2024-02-26 17:24:35,2024-02-26 17:27:00,-2.42
15874,1000,213,"2037,03",PKP Anin 03,21.156605,52.214012,2024-02-26 17:26:33,2024-02-26 17:29:00,-2.45
15875,1000,213,"2265,01",Pomiechowska 01,21.150991,52.214081,2024-02-26 17:28:21,2024-02-26 17:30:00,-1.65
15876,1000,213,"2264,01",Pielęgniarek 01,21.142458,52.214204,2024-02-26 17:29:39,2024-02-26 17:31:00,-1.35
15877,1000,213,"2188,03",Lucerny 03,21.131991,52.214307,2024-02-26 17:31:35,2024-02-26 17:33:00,-1.42
15878,1000,213,"2387,01",Kadetów-Kościół 01,21.118672,52.214827,2024-02-26 17:33:16,2024-02-26 17:34:00,-0.73
15879,1000,213,"2386,01",Kadetów-Szkoła 01,21.111006,52.212988,2024-02-26 17:34:34,2024-02-26 17:35:00,-0.43
15880,1000,213,"2385,01",Sęczkowa 01,21.107931,52.212447,2024-02-26 17:35:23,2024-02-26 17:36:00,-0.62
15881,1000,213,"2206,02",Kadetów 02,21.104428000000002,52.212467,2024-02-26 17:36:14,2024-02-26 17:37:00,-0.77
15882,1000,213,"2249,02",Narodowa 02,21.10121,52.215164,2024-02-26 17:36:53,2024-02-26 17:38:00,-1.12
15883,1000,213,"2205,02",most Siekierkowski 02,21.097461,52.217594,2024-02-26 17:37:23,2024-02-26 17:39:00,-1.62
15884,1000,213,"2313,02",Meissnera 02,21.091369,52.222504,2024-02-26 17:40:01,2024-02-26 17:41:00,-0.98
15885,1000,213,"2146,04",Bora-Komorowskiego 04,21.09296,52.22558,2024-02-26 17:42:04,2024-02-26 17:42:00,0.07
15886,1000,213,"2149,03",Umińskiego 03,21.0946,52.22735,2024-02-26 17:43:28,2024-02-26 17:43:00,0.47
15887,1000,213,"2128,01",os.Wilga 01,21.101142,52.22555,2024-02-26 17:45:04,2024-02-26 17:44:00,1.07
15888,1000,213,"2148,05",Gocław 05,21.10266,52.22238000000001,2024-02-26 17:47:04,2024-02-26 17:46:00,1.07
15889,5255,517,"4044,02",Dw.Zachodni 02,20.965851,52.218056,2024-02-26 16:59:49,2024-02-26 16:57:00,2.82
15890,5255,517,"4051,02",Berestecka 02,20.951822,52.211903,2024-02-26 17:05:58,2024-02-26 16:59:00,6.97
15891,5255,517,"4047,02",PKP WKD Al.Jerozolimskie 02,20.94275,52.205798,2024-02-26 17:10:09,2024-02-26 17:01:00,9.15
15892,5255,517,"4048,02",Popularna 02,20.935062,52.200724,2024-02-26 17:12:29,2024-02-26 17:03:00,9.48
15893,5255,517,"4049,04",Łopuszańska 04,20.926955,52.196192,2024-02-26 17:14:09,2024-02-26 17:06:00,8.15
15894,5255,517,"4090,02",Zajezdnia Kleszczowa 02,20.923467,52.197292,2024-02-26 17:16:29,2024-02-26 17:07:00,9.48
15895,5255,517,"4092,04",Ryżowa 04,20.913533,52.199122,2024-02-26 17:22:31,2024-02-26 17:10:00,12.52
15896,5255,517,"4094,04",Dzieci Warszawy 04,20.907106,52.192569,2024-02-26 17:30:34,2024-02-26 17:13:00,17.57
15897,5255,517,"4125,02",Skoroszewska 02,20.90224,52.194096,2024-02-26 17:31:30,2024-02-26 17:14:00,17.5
15898,5255,517,"4095,02",Szancera 02,20.897835000000004,52.195708,2024-02-26 17:32:30,2024-02-26 17:15:00,17.5
15899,5255,517,"4123,02",Adamieckiego 02,20.895461,52.193464,2024-02-26 17:34:50,2024-02-26 17:16:00,18.83
15900,5255,517,"4098,02",Wapowskiego 02,20.892005,52.190677,2024-02-26 17:36:35,2024-02-26 17:18:00,18.58
15901,5255,517,"4110,02",Sosnkowskiego 02,20.88677,52.189665,2024-02-26 17:38:31,2024-02-26 17:19:00,19.52
15902,5255,517,"4099,04",Spisaka 04,20.883603000000004,52.190593,2024-02-26 17:39:51,2024-02-26 17:20:00,19.85
15903,5255,517,"4100,02",Malinowa 02,20.883755000000004,52.193808,2024-02-26 17:45:11,2024-02-26 17:21:00,24.18
15904,5255,517,"4218,02",Lalki 02,20.878799,52.197696,2024-02-26 17:50:33,2024-02-26 17:24:00,26.55
15905,5255,517,"4219,02",Śmigielska 02,20.868938000000004,52.197961,2024-02-26 17:53:31,2024-02-26 17:26:00,27.52
15906,5255,517,"4220,02",Władysława Hermana 02,20.862528,52.195014,2024-02-26 17:56:11,2024-02-26 17:28:00,28.18
15907,5255,517,"4337,02",Henryka Brodatego 02,20.860365,52.193972,2024-02-26 17:57:54,2024-02-26 17:28:00,29.9
15908,5255,517,"4211,01",Ursus-Sanktuarium 01,20.861249,52.191627,2024-02-26 17:59:12,2024-02-26 17:29:00,30.2
15909,757,150,"6061,02",Zajezdnia Żoliborz 02,20.93471,52.298442,2024-02-26 17:14:05,2024-02-26 16:50:00,24.08
15910,757,150,"6807,02",Graniczka 02,20.862238,52.348934,2024-02-26 17:36:40,2024-02-26 17:37:00,-0.33
15911,757,150,"6806,02",Instytut Ekologii PAN 02,20.855773,52.346475,2024-02-26 17:38:54,2024-02-26 17:40:00,-1.1
15912,7732,182,"4121,05",Wawelska 05,20.982821,52.21596,2024-02-26 16:59:45,2024-02-26 17:00:00,-0.25
15913,7732,182,"4029,03",Pomnik Lotnika 03,20.99134,52.21627000000001,2024-02-26 17:02:00,2024-02-26 17:03:00,-1.0
15914,7732,182,"4122,01",al.Wielkopolski 01,20.995427,52.216514,2024-02-26 17:03:08,2024-02-26 17:04:00,-0.87
15915,7732,182,"7093,05",GUS 05,21.006397,52.217168,2024-02-26 17:05:26,2024-02-26 17:06:00,-0.57
15916,7732,182,"7006,01",Metro Politechnika 01,21.013961,52.216862,2024-02-26 17:08:51,2024-02-26 17:08:00,0.85
15917,7732,182,"7009,01",Marszałkowska 01,21.020112,52.217931,2024-02-26 17:10:22,2024-02-26 17:10:00,0.37
15918,7732,182,"7037,55",pl.Na Rozdrożu 55,21.026592,52.219539,2024-02-26 17:11:18,2024-02-26 17:11:00,0.3
15919,7732,182,"7071,01",Rozbrat 01,21.037618,52.22228900000001,2024-02-26 17:12:55,2024-02-26 17:13:00,-0.08
15920,7732,182,"7076,01",Torwar 01,21.043941,52.224173,2024-02-26 17:14:35,2024-02-26 17:14:00,0.58
15921,7732,182,"2096,02",Wał Miedzeszyński 02,21.054690000000004,52.226379,2024-02-26 17:17:16,2024-02-26 17:16:00,1.27
15922,7732,182,"2097,02",Saska 02,21.063733,52.228669,2024-02-26 17:18:18,2024-02-26 17:17:00,1.3
15923,7732,182,"2098,02",Międzynarodowa 02,21.068713,52.22997,2024-02-26 17:19:36,2024-02-26 17:18:00,1.6
15924,7732,182,"2099,02",Kanał Gocławski 02,21.075527,52.23294,2024-02-26 17:20:39,2024-02-26 17:19:00,1.65
15925,7732,182,"2100,04",Przyczółek Grochowski 04,21.078414,52.234723,2024-02-26 17:21:19,2024-02-26 17:20:00,1.32
15926,7732,182,"2102,04",Zamieniecka 04,21.098363,52.236196,2024-02-26 17:26:19,2024-02-26 17:26:00,0.32
15927,7732,182,"2107,04",Łukowska 04,21.100193,52.238134,2024-02-26 17:28:13,2024-02-26 17:27:00,1.22
15928,7732,182,"2106,02",Tarnowiecka 02,21.106420000000004,52.236720000000005,2024-02-26 17:29:20,2024-02-26 17:28:00,1.33
15929,2221,188,"4032,01",Pruszkowska 01,20.984391,52.200788,2024-02-26 17:00:12,2024-02-26 16:59:00,1.2
15930,2221,188,"4033,01",Rakowiec 01,20.983413,52.197917,2024-02-26 17:02:10,2024-02-26 17:00:00,2.17
15931,2221,188,"4034,01",Baleya 01,20.98267,52.195621,2024-02-26 17:03:07,2024-02-26 17:01:00,2.12
15932,2221,188,"4348,01",PKP Żwirki i Wigury 01,20.981904,52.19357000000001,2024-02-26 17:04:31,2024-02-26 17:02:00,2.52
15933,2221,188,"4035,01",Novotel 01,20.98099,52.19071100000001,2024-02-26 17:05:10,2024-02-26 17:03:00,2.17
15934,2221,188,"4036,01",Leżajska 01,20.980224,52.188542,2024-02-26 17:07:06,2024-02-26 17:04:00,3.1
15935,2221,188,"4037,01",Sasanki 01,20.978309,52.182674,2024-02-26 17:11:42,2024-02-26 17:06:00,5.7
15936,2221,188,"4038,01",Komitetu Obrony Robotników 01,20.978165,52.178995,2024-02-26 17:13:37,2024-02-26 17:08:00,5.62
15937,2221,188,"4039,01",Ośrodek Wojskowy 01,20.979166,52.174773,2024-02-26 17:14:21,2024-02-26 17:09:00,5.35
15938,2221,188,"4200,01",Lotnisko Chopina-Odloty 01,20.973369,52.172074,2024-02-26 17:15:54,2024-02-26 17:11:00,4.9
15939,35136,L25,"3368,02",Rynek 02,21.216983,51.981144,2024-02-26 17:00:03,2024-02-26 16:59:00,1.05
15940,35136,L25,"3739,02",Pilawa 02,21.087832,52.039651,2024-02-26 17:26:03,2024-02-26 17:26:00,0.05
15941,4235,729,"6115,02",Rynek 02,20.843290000000003,52.25067000000001,2024-02-26 17:00:49,2024-02-26 16:50:00,10.82
15942,4235,729,"6150,01",Wieruchowska 01,20.835062,52.248889,2024-02-26 17:05:16,2024-02-26 16:52:00,13.27
15943,4235,729,"6185,01",gen.Kutrzeby 01,20.826094,52.25069,2024-02-26 17:06:29,2024-02-26 16:53:00,13.48
15944,4235,729,"6149,01",Zielonki 01,20.819468,52.252074,2024-02-26 17:07:50,2024-02-26 16:54:00,13.83
15945,4235,729,"6186,01",Warszawska 01,20.804565,52.253334,2024-02-26 17:10:31,2024-02-26 16:56:00,14.52
15946,4235,729,"6151,03",Zielonki-Wieś 03,20.795374000000002,52.254984,2024-02-26 17:12:24,2024-02-26 16:57:00,15.4
15947,4235,729,"6152,01",Koczargi Stare 01,20.795654,52.263704,2024-02-26 17:13:51,2024-02-26 16:59:00,14.85
15948,4235,729,"6180,01",Wrzosowa 01,20.78804,52.264712,2024-02-26 17:15:28,2024-02-26 17:00:00,15.47
15949,4235,729,"6217,01",Wojcieszyn-Górki 01,20.774547,52.260374000000006,2024-02-26 17:18:02,2024-02-26 17:02:00,16.03
15950,4235,729,"6181,01",Wojcieszyn-ARiMR 01,20.764198,52.259176,2024-02-26 17:19:59,2024-02-26 17:03:00,16.98
15951,4235,729,"6199,01",Zalesie 01,20.752376,52.259566,2024-02-26 17:21:30,2024-02-26 17:04:00,17.5
15952,4235,729,"6188,01",Borzęcin Duży-Szkoła 01,20.737543,52.25201500000001,2024-02-26 17:24:52,2024-02-26 17:06:00,18.87
15953,4235,729,"6111,03",Borzęcin Duży 03,20.735052,52.25296500000001,2024-02-26 17:25:33,2024-02-26 17:07:00,18.55
15954,4235,729,"6173,01",Trakt Królewski 01,20.735671,52.261257,2024-02-26 17:27:25,2024-02-26 17:09:00,18.42
15955,4235,729,"6174,01",Borki 01,20.739693,52.274571,2024-02-26 17:30:37,2024-02-26 17:11:00,19.62
15956,4235,729,"6220,01",Stanisławów 01,20.742469,52.279715,2024-02-26 17:31:11,2024-02-26 17:12:00,19.18
15957,4235,729,"6149,02",Zielonki 02,20.822233,52.25148,2024-02-26 18:04:19,2024-02-26 17:47:00,17.32
15958,4235,729,"6185,02",gen.Kutrzeby 02,20.82749,52.250316,2024-02-26 18:05:23,2024-02-26 17:48:00,17.38
15959,4235,729,"6150,02",Wieruchowska 02,20.836389,52.248519,2024-02-26 18:06:47,2024-02-26 17:49:00,17.78
15960,3454,Z26,"5005,01",Metro Płocka 01,20.967103,52.233577,2024-02-26 17:03:41,2024-02-26 16:51:00,12.68
15961,3454,Z26,"5005,01",Metro Płocka 01,20.967103,52.233577,2024-02-26 17:04:18,2024-02-26 16:51:00,13.3
15962,3454,Z26,"5005,01",Metro Płocka 01,20.967103,52.233577,2024-02-26 17:32:36,2024-02-26 17:31:00,1.6
15963,3454,Z26,"5011,07",Cm.Wolski 07,20.930172,52.224843,2024-02-26 17:16:13,2024-02-26 17:20:00,-3.78
15964,3454,Z26,"5010,03",Sowińskiego 03,20.937769,52.225407,2024-02-26 17:24:49,2024-02-26 17:23:00,1.82
15965,3454,Z26,"5010,03",Sowińskiego 03,20.937769,52.225407,2024-02-26 18:04:32,2024-02-26 18:05:00,-0.47
15966,3454,Z26,"5010,03",Sowińskiego 03,20.937769,52.225407,2024-02-26 18:06:43,2024-02-26 18:05:00,1.72
15967,3454,Z26,"5009,53",Reduta Wolska 53,20.946987000000004,52.22744900000001,2024-02-26 17:27:35,2024-02-26 17:25:00,2.58
15968,3454,Z26,"5009,53",Reduta Wolska 53,20.946987000000004,52.22744900000001,2024-02-26 18:07:55,2024-02-26 18:07:00,0.92
15969,3454,Z26,"5008,01",Elekcyjna 01,20.951398,52.229422,2024-02-26 17:28:31,2024-02-26 17:26:00,2.52
15970,3454,Z26,"5007,01",PKP Wola (Wolska) 01,20.954789,52.230473,2024-02-26 17:29:42,2024-02-26 17:27:00,2.7
15971,3454,Z26,"5006,01",Sokołowska 01,20.959417,52.231851,2024-02-26 17:30:51,2024-02-26 17:28:00,2.85
15972,3454,Z26,"5005,02",Metro Płocka 02,20.965208,52.233488,2024-02-26 17:40:02,2024-02-26 17:38:00,2.03
15973,3454,Z26,"5006,02",Sokołowska 02,20.959648,52.232181,2024-02-26 17:41:33,2024-02-26 17:40:00,1.55
15974,3454,Z26,"5007,02",PKP Wola (Wolska) 02,20.954711,52.230836,2024-02-26 17:44:07,2024-02-26 17:41:00,3.12
15975,3454,Z26,"5008,02",Elekcyjna 02,20.951673,52.229877,2024-02-26 17:44:53,2024-02-26 17:42:00,2.88
15976,3454,Z26,"5009,02",Reduta Wolska 02,20.941395,52.226156,2024-02-26 17:48:42,2024-02-26 17:45:00,3.7
15977,3454,Z26,"5010,04",Sowińskiego 04,20.937449,52.22561,2024-02-26 17:51:28,2024-02-26 17:46:00,5.47
15978,3454,Z26,"5021,06",Fort Wola 06,20.929633,52.22395,2024-02-26 17:53:38,2024-02-26 17:48:00,5.63
15979,9452,103,"6070,02",Wrzeciono 02,20.93812,52.29214,2024-02-26 17:00:10,2024-02-26 16:57:00,3.17
15980,9452,103,"6013,01",Przy Agorze 01,20.945535,52.294443,2024-02-26 17:01:50,2024-02-26 16:59:00,2.83
15981,9452,103,"6012,01",Las Bielański 01,20.946849,52.293113,2024-02-26 17:02:40,2024-02-26 16:59:00,3.67
15982,9452,103,"6011,01",UKSW 01,20.950478,52.289243,2024-02-26 17:03:40,2024-02-26 17:00:00,3.67
15983,9452,103,"6010,01",Szpital Bielański 01,20.952183,52.28742,2024-02-26 17:05:11,2024-02-26 17:01:00,4.18
15984,9452,103,"6009,01",Twardowska 01,20.954716,52.284792,2024-02-26 17:05:51,2024-02-26 17:02:00,3.85
15985,9452,103,"6008,05",AWF 05,20.954119,52.283315,2024-02-26 17:06:51,2024-02-26 17:03:00,3.85
15986,9452,103,"6052,03",Metro Stare Bielany 03,20.950128000000003,52.280788,2024-02-26 17:09:11,2024-02-26 17:05:00,4.18
15987,9452,103,"6021,03",Bielany-Ratusz 03,20.947454,52.276253,2024-02-26 17:10:51,2024-02-26 17:07:00,3.85
15988,9452,103,"6045,07",Piaski 07,20.944242,52.271134,2024-02-26 17:13:02,2024-02-26 17:08:00,5.03
15989,9452,103,"6132,01",Galla Anonima 01,20.943015,52.269141,2024-02-26 17:14:22,2024-02-26 17:10:00,4.37
15990,9452,103,"6131,01",Kochanowskiego 01,20.946867,52.267399,2024-02-26 17:15:26,2024-02-26 17:11:00,4.43
15991,9452,103,"6155,01",Obrońców Tobruku 01,20.94564,52.265155,2024-02-26 17:18:32,2024-02-26 17:13:00,5.53
15992,9452,103,"6129,01",gen.Maczka 01,20.954409,52.261721,2024-02-26 17:20:17,2024-02-26 17:15:00,5.28
15993,9452,103,"6093,01",Powązki-Cm.Wojskowy 01,20.957939,52.260345,2024-02-26 17:20:41,2024-02-26 17:16:00,4.68
15994,9452,103,"6091,01",Elbląska 01,20.96205,52.25871,2024-02-26 17:21:43,2024-02-26 17:17:00,4.72
15995,9452,103,"6090,01",PKP Powązki 01,20.969164,52.25595400000001,2024-02-26 17:23:34,2024-02-26 17:18:00,5.57
15996,9452,103,"5122,01",Tatarska 01,20.97104,52.25442,2024-02-26 17:24:54,2024-02-26 17:20:00,4.9
15997,9452,103,"5123,01",Kozielska 01,20.966248,52.253012000000005,2024-02-26 17:25:54,2024-02-26 17:21:00,4.9
15998,9452,103,"5211,01",Powązki-VI Brama 01,20.965025,52.249888,2024-02-26 17:27:04,2024-02-26 17:22:00,5.07
15999,9452,103,"5124,01",Ostroroga 01,20.965972,52.247084,2024-02-26 17:28:04,2024-02-26 17:23:00,5.07
16000,9452,103,"5125,01",Sołtyka 01,20.967808,52.244292,2024-02-26 17:29:05,2024-02-26 17:24:00,5.08
16001,9452,103,"5067,05",Pl.Pole Elekcyjne 05,20.966440000000002,52.243441,2024-02-26 17:30:15,2024-02-26 17:26:00,4.25
16002,9452,103,"5112,01",Grenady 01,20.965103,52.240157,2024-02-26 17:31:15,2024-02-26 17:27:00,4.25
16003,9452,103,"5026,03",Płocka-Szpital 03,20.965374,52.238023,2024-02-26 17:32:25,2024-02-26 17:28:00,4.42
16004,9452,103,"5005,05",Metro Płocka 05,20.966122,52.232713,2024-02-26 17:35:26,2024-02-26 17:30:00,5.43
16005,9452,103,"5118,01",Krzyżanowskiego 01,20.96743,52.22805,2024-02-26 17:38:15,2024-02-26 17:32:00,6.25
16006,9452,103,"5042,02",Szpital Wolski 02,20.968369,52.228829,2024-02-26 17:38:58,2024-02-26 17:48:00,-9.03
16007,9452,103,"5042,02",Szpital Wolski 02,20.968369,52.228829,2024-02-26 17:47:38,2024-02-26 17:48:00,-0.37
16008,9452,103,"5005,06",Metro Płocka 06,20.966282,52.232929,2024-02-26 17:49:58,2024-02-26 17:50:00,-0.03
16009,9452,103,"5026,04",Płocka-Szpital 04,20.96554,52.238,2024-02-26 17:52:29,2024-02-26 17:52:00,0.48
16010,9452,103,"5112,02",Grenady 02,20.96507,52.240880000000004,2024-02-26 17:53:29,2024-02-26 17:53:00,0.48
16011,9452,103,"5067,06",Pl.Pole Elekcyjne 06,20.965622,52.242572,2024-02-26 17:54:39,2024-02-26 17:54:00,0.65
16012,9452,103,"5125,02",Sołtyka 02,20.967288,52.24496,2024-02-26 17:56:30,2024-02-26 17:55:00,1.5
16013,9452,103,"5124,02",Ostroroga 02,20.965658000000005,52.248015,2024-02-26 17:57:23,2024-02-26 17:56:00,1.38
16014,9452,103,"5211,02",Powązki-VI Brama 02,20.964964,52.250477,2024-02-26 17:58:50,2024-02-26 17:57:00,1.83
16015,9452,103,"5123,02",Kozielska 02,20.965801,52.252828,2024-02-26 17:59:23,2024-02-26 17:58:00,1.38
16016,9452,103,"5122,02",Tatarska 02,20.970543,52.25422100000001,2024-02-26 18:00:06,2024-02-26 18:00:00,0.1
16017,9452,103,"6090,02",PKP Powązki 02,20.969291,52.256137,2024-02-26 18:03:03,2024-02-26 18:02:00,1.05
16018,9452,103,"6221,02",pl.Niemena 02,20.966799,52.257063,2024-02-26 18:04:01,2024-02-26 18:03:00,1.02
16019,9452,103,"6091,02",Elbląska 02,20.960576,52.259492,2024-02-26 18:06:04,2024-02-26 18:04:00,2.07
16020,9452,103,"6093,02",Powązki-Cm.Wojskowy 02,20.956829,52.261003,2024-02-26 18:06:51,2024-02-26 18:05:00,1.85
16021,5940,503,"3098,02",Nowoursynowska 02,21.04186,52.17099,2024-02-26 16:59:44,2024-02-26 16:58:00,1.73
16022,5940,503,"3039,02",Dolina Służewiecka 02,21.044629,52.175922,2024-02-26 17:01:49,2024-02-26 17:00:00,1.82
16023,5940,503,"3095,02",Warneńska 02,21.04577,52.183696,2024-02-26 17:03:50,2024-02-26 17:02:00,1.83
16024,5940,503,"3027,52",Dolna 52,21.034283,52.202896,2024-02-26 17:13:35,2024-02-26 17:07:00,6.58
16025,5940,503,"3026,52",Spacerowa 52,21.029526,52.208632,2024-02-26 17:18:42,2024-02-26 17:09:00,9.7
16026,5940,503,"7040,02",pl.Trzech Krzyży 02,21.022861,52.228986,2024-02-26 17:24:46,2024-02-26 17:15:00,9.77
16027,5940,503,"7042,02",Foksal 02,21.019528,52.233266,2024-02-26 17:27:14,2024-02-26 17:18:00,9.23
16028,5940,503,"7049,02",Ordynacka 02,21.01833,52.235839,2024-02-26 17:28:34,2024-02-26 17:19:00,9.57
16029,5940,503,"7044,02",Uniwersytet 02,21.0173,52.23921,2024-02-26 17:30:13,2024-02-26 17:21:00,9.22
16030,5940,503,"7046,02",pl.Zamkowy 02,21.01408,52.244757,2024-02-26 17:31:37,2024-02-26 17:22:00,9.62
16031,5940,503,"7050,02",pl.Krasińskich 02,21.00543,52.249121,2024-02-26 17:35:17,2024-02-26 17:25:00,10.28
16032,5940,503,"7018,06",Muranowska 06,20.999298,52.254389,2024-02-26 17:37:48,2024-02-26 17:27:00,10.8
16033,5940,503,"7054,03",Park Traugutta 03,21.002556,52.25847,2024-02-26 17:39:55,2024-02-26 17:29:00,10.92
16034,7700,182,"4043,03",Grzymały-Sokołowskiego 03,20.974148,52.218507,2024-02-26 17:07:20,2024-02-26 17:07:00,0.33
16035,7700,182,"4116,01",Hala Kopińska 01,20.978082,52.217204,2024-02-26 17:07:54,2024-02-26 17:08:00,-0.1
16036,7700,182,"4121,05",Wawelska 05,20.982821,52.21596,2024-02-26 17:09:46,2024-02-26 17:10:00,-0.23
16037,7700,182,"4029,03",Pomnik Lotnika 03,20.99134,52.21627000000001,2024-02-26 17:12:09,2024-02-26 17:13:00,-0.85
16038,7700,182,"4122,01",al.Wielkopolski 01,20.995427,52.216514,2024-02-26 17:12:42,2024-02-26 17:14:00,-1.3
16039,7700,182,"7093,05",GUS 05,21.006397,52.217168,2024-02-26 17:14:12,2024-02-26 17:16:00,-1.8
16040,7700,182,"7006,01",Metro Politechnika 01,21.013961,52.216862,2024-02-26 17:15:31,2024-02-26 17:18:00,-2.48
16041,7700,182,"7009,01",Marszałkowska 01,21.020112,52.217931,2024-02-26 17:17:35,2024-02-26 17:20:00,-2.42
16042,7700,182,"7037,55",pl.Na Rozdrożu 55,21.026592,52.219539,2024-02-26 17:18:51,2024-02-26 17:21:00,-2.15
16043,7700,182,"7071,01",Rozbrat 01,21.037618,52.22228900000001,2024-02-26 17:21:14,2024-02-26 17:23:00,-1.77
16044,7700,182,"2096,02",Wał Miedzeszyński 02,21.054690000000004,52.226379,2024-02-26 17:25:47,2024-02-26 17:26:00,-0.22
16045,7700,182,"2097,02",Saska 02,21.063733,52.228669,2024-02-26 17:27:20,2024-02-26 17:27:00,0.33
16046,7700,182,"2098,02",Międzynarodowa 02,21.068713,52.22997,2024-02-26 17:28:11,2024-02-26 17:28:00,0.18
16047,7700,182,"2099,02",Kanał Gocławski 02,21.075527,52.23294,2024-02-26 17:29:35,2024-02-26 17:29:00,0.58
16048,7700,182,"2100,04",Przyczółek Grochowski 04,21.078414,52.234723,2024-02-26 17:30:15,2024-02-26 17:30:00,0.25
16049,7700,182,"2101,02",Poligonowa 02,21.088287,52.235955,2024-02-26 17:31:49,2024-02-26 17:33:00,-1.18
16050,7700,182,"2102,04",Zamieniecka 04,21.098363,52.236196,2024-02-26 17:34:26,2024-02-26 17:36:00,-1.57
16051,7700,182,"2107,04",Łukowska 04,21.100193,52.238134,2024-02-26 17:35:49,2024-02-26 17:37:00,-1.18
16052,7700,182,"2106,02",Tarnowiecka 02,21.106420000000004,52.236720000000005,2024-02-26 17:37:28,2024-02-26 17:38:00,-0.53
16053,8362,522,"7013,01",Centrum 01,21.011909000000003,52.229076,2024-02-26 17:07:09,2024-02-26 17:03:00,4.15
16054,8362,522,"7011,01",pl.Konstytucji 01,21.015754,52.22232,2024-02-26 17:08:58,2024-02-26 17:06:00,2.97
16055,8362,522,"7006,05",Metro Politechnika 05,21.015268,52.218744,2024-02-26 17:10:39,2024-02-26 17:08:00,2.65
16056,8362,522,"3480,51",Goworka 51,21.021748,52.211061,2024-02-26 17:13:55,2024-02-26 17:12:00,1.92
16057,8362,522,"3026,55",Spacerowa 55,21.029782,52.206973,2024-02-26 17:15:28,2024-02-26 17:14:00,1.47
16058,8362,522,"3027,01",Dolna 01,21.036024,52.200887,2024-02-26 17:19:25,2024-02-26 17:17:00,2.42
16059,8362,522,"3028,51",Kostrzewskiego 51,21.04002,52.1965,2024-02-26 17:21:21,2024-02-26 17:18:00,3.35
16060,8362,522,"3030,01",Tor Stegny 01,21.047606,52.189332,2024-02-26 17:25:12,2024-02-26 17:21:00,4.2
16061,8362,522,"3032,01",Czarnomorska 01,21.05247,52.18473000000001,2024-02-26 17:26:25,2024-02-26 17:23:00,3.42
16062,8362,522,"3033,51",św.Bonifacego 51,21.05513,52.18215,2024-02-26 17:27:26,2024-02-26 17:24:00,3.43
16063,8362,522,"3034,51",Truskawiecka 51,21.05821,52.17925,2024-02-26 17:28:53,2024-02-26 17:26:00,2.88
16064,8362,522,"3035,01",Nałęczowska 01,21.062951,52.174796,2024-02-26 17:30:26,2024-02-26 17:27:00,3.43
16065,8362,522,"3036,01",Instytut Neurologii 01,21.065899,52.171994000000005,2024-02-26 17:31:57,2024-02-26 17:28:00,3.95
16066,8362,522,"3042,03",Sobieskiego 03,21.068064,52.169008,2024-02-26 17:36:23,2024-02-26 17:30:00,6.38
16067,8362,522,"3353,01",Oś Królewska 01,21.069863,52.164075,2024-02-26 17:37:54,2024-02-26 17:31:00,6.9
16068,8362,522,"3354,51",Świątynia Opatrzności Bożej 51,21.07286,52.1599,2024-02-26 17:39:11,2024-02-26 17:32:00,7.18
16069,1537,156,"1213,01",Gościeradowska 01,21.047164,52.276193,2024-02-26 17:00:24,2024-02-26 16:51:00,9.4
16070,1537,156,"1140,03",Metro Trocka 03,21.054946,52.27486,2024-02-26 17:01:26,2024-02-26 16:53:00,8.43
16071,1537,156,"1139,01",Handlowa 01,21.052467,52.273675,2024-02-26 17:02:30,2024-02-26 16:54:00,8.5
16072,1537,156,"1517,02",Lusińska 02,21.048799000000002,52.274513,2024-02-26 17:03:01,2024-02-26 16:55:00,8.02
16073,1537,156,"1138,01",DKS Targówek 01,21.046052,52.272537,2024-02-26 17:04:04,2024-02-26 16:56:00,8.07
16074,1537,156,"1137,02",Metro Targówek Mieszkaniowy 02,21.051088,52.269392,2024-02-26 17:05:24,2024-02-26 16:57:00,8.4
16075,1537,156,"1136,02",Myszkowska 02,21.057567,52.269933,2024-02-26 17:07:02,2024-02-26 16:59:00,8.03
16076,1537,156,"1055,02",Gorzykowska 02,21.061291,52.269527,2024-02-26 17:09:35,2024-02-26 17:00:00,9.58
16077,1537,156,"1056,02",Bieżuńska 02,21.06444,52.273342,2024-02-26 17:10:39,2024-02-26 17:01:00,9.65
16078,1537,156,"1303,02",Kraśnicka 02,21.066439,52.274313,2024-02-26 17:11:34,2024-02-26 17:02:00,9.57
16079,1537,156,"1047,02",Rzeczna 02,21.074056,52.268134,2024-02-26 17:13:16,2024-02-26 17:04:00,9.27
16080,1537,156,"1048,02",Bukowiecka 02,21.08001,52.27067,2024-02-26 17:14:20,2024-02-26 17:05:00,9.33
16081,1537,156,"1689,02",Krzewna 02,21.083361,52.272079,2024-02-26 17:14:53,2024-02-26 17:06:00,8.88
16082,1537,156,"1506,04",Wierna 04,21.085208,52.273654,2024-02-26 17:15:25,2024-02-26 17:07:00,8.42
16083,1537,156,"1481,02",pl.Ostrej Bramy 02,21.082705,52.275806,2024-02-26 17:16:08,2024-02-26 17:08:00,8.13
16084,1537,156,"1482,01",PKP Zacisze-Wilno 01,21.080409,52.277319,2024-02-26 17:17:42,2024-02-26 17:09:00,8.7
16085,1537,156,"1481,01",pl.Ostrej Bramy 01,21.083443,52.274953,2024-02-26 17:18:30,2024-02-26 17:10:00,8.5
